k,epsilonLabel,hInv,HInv,H0Inv,m,ndof,ncoarse,estimateGB,exactIter,threeIter,coarseIter,exactFlag,threeFlag,coarseFlag,exactRelres,threeRelres,coarseRelres,innerCoarseCalls,innerCoarsePrimalCalls,innerCoarseAdjointCalls,innerCoarseIterMean,innerCoarseIterMax,innerCoarseFlagMax,innerCoarseRelresMax,sContract,sFovPositive,maxNormEPower,maxAlpha,basisContainedTrial,basisContainedTest,basisSafeTrial,basisSafeTest,pouExact,tildeLayers,omegaDiameterMax,localCoarseDofMax,localFineDofMax,basisKernelTrial,basisKernelTest,exactResvecLength,threeResvecLength,coarseResvecLength,status,notes
32,zero,192,16,1,4,37249,289,0.1568549275398254,12,12,1,0,0,0,8.829593655168527e-07,8.829593656305878e-07,2.600353986722736e-15,28,14,14,1,1,0,2.600353986722736e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,1.414213562373095,289,37249,NaN,NaN,13,13,2,ran,
32,k,192,16,1,4,37249,289,0.1568549275398254,12,12,1,0,0,0,9.981691107228289e-07,9.981691106738374e-07,1.83906974801561e-15,28,14,14,1,1,0,2.169749336003687e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,1.414213562373095,289,37249,NaN,NaN,13,13,2,ran,
32,zero,192,16,2,1,37249,289,0.06631642580032349,18,22,14,0,3,0,9.687177847143946e-07,1.19425439363126e-06,3.773124511418918e-07,58,29,29,13.36206896551724,14,0,9.954856084312299e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2,0.8838834764831844,169,21025,NaN,NaN,19,23,15,ran,
32,k,192,16,2,1,37249,289,0.06631642580032349,18,18,13,0,0,0,6.901534057722847e-07,7.223066353907683e-07,4.171655186512936e-07,40,20,20,12.825,13,0,9.727132508551473e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2,0.8838834764831844,169,21025,NaN,NaN,19,19,14,ran,
32,zero,192,16,2,2,37249,289,0.08657389879226685,13,13,15,0,0,0,6.88389562973248e-07,6.799415595298818e-07,5.035743544242173e-07,30,15,15,14.23333333333333,15,0,9.727442475345063e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,0.9722718241315028,225,28561,NaN,NaN,14,14,16,ran,
32,k,192,16,2,2,37249,289,0.08657389879226685,13,13,14,0,0,0,5.889503835233408e-07,5.75325882965462e-07,6.301956069852256e-07,30,15,15,13.63333333333333,14,0,9.236847000310498e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,0.9722718241315028,225,28561,NaN,NaN,14,14,15,ran,
32,zero,192,16,2,3,37249,289,0.1167533993721008,13,13,15,0,0,0,4.643049020567861e-07,4.581105463068504e-07,3.18067572778926e-07,30,15,15,14.23333333333333,15,0,9.992912160927258e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4,1.060660171779821,289,37249,NaN,NaN,14,14,16,ran,
32,k,192,16,2,3,37249,289,0.1167533993721008,13,13,14,0,0,0,4.440183568151801e-07,4.582543157940967e-07,6.622725730616267e-07,30,15,15,13.53333333333333,14,0,9.615823027275003e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4,1.060660171779821,289,37249,NaN,NaN,14,14,15,ran,
32,zero,192,16,2,4,37249,289,0.1568549275398254,12,12,15,0,0,0,6.101828984423208e-07,6.150956920538124e-07,3.279836273275228e-07,28,14,14,14.17857142857143,15,0,8.708290875863551e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,1.14904851942814,289,37249,NaN,NaN,13,13,16,ran,
32,k,192,16,2,4,37249,289,0.1568549275398254,12,12,14,0,0,0,7.346485343141727e-07,7.425808826357163e-07,5.994652061822535e-07,28,14,14,13.42857142857143,14,0,9.665320286083218e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,1.14904851942814,289,37249,NaN,NaN,13,13,15,ran,
32,zero,192,16,4,1,37249,289,0.06631642580032349,18,18,32,0,0,0,5.515257361558318e-07,6.834468175753364e-07,6.704798517537795e-07,40,20,20,31.1,32,0,9.889734494299202e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2,0.7071067811865476,149,18673,NaN,NaN,19,19,33,ran,
