k,epsilonLabel,hInv,HInv,H0Inv,m,ndof,ncoarse,estimateGB,exactIter,threeIter,coarseIter,exactFlag,threeFlag,coarseFlag,exactRelres,threeRelres,coarseRelres,innerCoarseCalls,innerCoarsePrimalCalls,innerCoarseAdjointCalls,innerCoarseIterMean,innerCoarseIterMax,innerCoarseFlagMax,innerCoarseRelresMax,sContract,sFovPositive,maxNormEPower,maxAlpha,basisContainedTrial,basisContainedTest,basisSafeTrial,basisSafeTest,pouExact,tildeLayers,omegaDiameterMax,localCoarseDofMax,localFineDofMax,basisKernelTrial,basisKernelTest,exactResvecLength,threeResvecLength,coarseResvecLength,status,notes
16,zero,64,8,8,2,4225,81,0.0101965069770813,12,12,27,0,0,0,6.81300376298843e-07,6.813042118505113e-07,7.796653753127954e-07,28,14,14,36.75,38,0,9.553198008885436e-11,NaN,NaN,NaN,NaN,0.04014302369799386,0.04014302369799388,0,0,1,3,1.237436867076458,79,4153,2.202370565289892e-17,2.186530318503162e-17,13,13,28,ran,
16,k,64,8,8,2,4225,81,0.0101965069770813,12,12,25,0,0,0,6.897504223583552e-07,6.897318748703914e-07,6.714355103030296e-07,28,14,14,34.78571428571428,36,0,9.935854979774619e-11,NaN,NaN,NaN,NaN,0.03971047452660351,0.03971047452660351,0,0,1,3,1.237436867076458,79,4153,2.151669148011662e-17,2.143819438596746e-17,13,13,26,ran,
16,zero,64,8,8,3,4225,81,0.01398164033889771,12,12,25,0,0,0,3.286256763520886e-07,3.286254757310804e-07,7.621602471774096e-07,28,14,14,33.28571428571428,34,0,9.532734839919123e-11,NaN,NaN,NaN,NaN,0.01168318164643416,0.01168318164643416,0,0,1,4,1.414213562373095,81,4225,2.054150025025102e-17,2.075182786115299e-17,13,13,26,ran,
16,k,64,8,8,3,4225,81,0.01398164033889771,12,12,23,0,0,0,3.665917903391171e-07,3.665916759830611e-07,8.975507838144077e-07,28,14,14,31.39285714285714,32,0,8.958285430640845e-11,NaN,NaN,NaN,NaN,0.01157684122600261,0.01157684122600261,0,0,1,4,1.414213562373095,81,4225,2.173084639703787e-17,2.104522779968032e-17,13,13,24,ran,
16,zero,64,8,8,4,4225,81,0.01633769273757935,11,11,22,0,0,0,8.521433675790584e-07,8.521433292199056e-07,9.310881136599376e-07,26,13,13,30.26923076923077,31,0,9.416742369588535e-11,NaN,NaN,NaN,NaN,0.005047633780142407,0.005047633780142407,0,0,1,5,1.414213562373095,81,4225,2.066175803362642e-17,2.150642972426179e-17,12,12,23,ran,
16,k,64,8,8,4,4225,81,0.01633769273757935,11,11,20,0,0,0,9.901134841385314e-07,9.901134112022563e-07,8.516488973721953e-07,26,13,13,28.84615384615385,30,0,9.681237449616299e-11,NaN,NaN,NaN,NaN,0.004983360699599864,0.004983360699599866,0,0,1,5,1.414213562373095,81,4225,2.100381970877426e-17,2.099037110059761e-17,12,12,21,ran,
32,zero,192,16,1,1,37249,289,0.06631642580032349,18,18,1,0,0,0,8.760384023066884e-07,8.76038402104486e-07,4.643151459531711e-16,40,20,20,1,1,0,6.996468356477519e-16,NaN,NaN,NaN,NaN,0,0,0,0,1,2,1.414213562373095,289,37249,1.555143446704541e-17,1.599804920582968e-17,19,19,2,ran,
32,k,192,16,1,1,37249,289,0.06631642580032349,18,18,1,0,0,0,5.655602433523383e-07,5.655602434416527e-07,4.798503557161289e-16,40,20,20,1,1,0,6.60324107723183e-16,NaN,NaN,NaN,NaN,0,0,0,0,1,2,1.414213562373095,289,37249,1.769911485370573e-17,1.761184761441207e-17,19,19,2,ran,
32,zero,192,16,1,2,37249,289,0.08657389879226685,13,13,1,0,0,0,8.625012491361041e-07,8.625012491596802e-07,5.402469859576127e-16,30,15,15,1,1,0,1.148159272665653e-15,NaN,NaN,NaN,NaN,0,0,0,0,1,3,1.414213562373095,289,37249,2.355279452389053e-17,2.368729755884815e-17,14,14,2,ran,
32,k,192,16,1,2,37249,289,0.08657389879226685,13,13,1,0,0,0,8.021471160817263e-07,8.021471161935158e-07,6.166054355182745e-16,30,15,15,1,1,0,9.242097303550343e-16,NaN,NaN,NaN,NaN,0,0,0,0,1,3,1.414213562373095,289,37249,2.019983955967753e-17,2.059165751207943e-17,14,14,2,ran,
32,zero,192,16,1,3,37249,289,0.1167533993721008,13,13,1,0,0,0,5.780230723664299e-07,5.780230724819834e-07,3.494217248995019e-15,30,15,15,1,1,0,4.729345901861635e-15,NaN,NaN,NaN,NaN,0,0,0,0,1,4,1.414213562373095,289,37249,2.1723660666475e-17,2.192403517885825e-17,14,14,2,ran,
32,k,192,16,1,3,37249,289,0.1167533993721008,13,13,1,0,0,0,5.524238755917945e-07,5.524238758039504e-07,3.049570461325226e-15,30,15,15,1,1,0,3.515793973236236e-15,NaN,NaN,NaN,NaN,0,0,0,0,1,4,1.414213562373095,289,37249,2.109793223361634e-17,2.097854901710481e-17,14,14,2,ran,
32,zero,192,16,1,4,37249,289,0.1568549275398254,12,12,1,0,0,0,8.829593655168527e-07,8.829593656906586e-07,4.18114171486872e-15,28,14,14,1,1,0,4.18114171486872e-15,NaN,NaN,NaN,NaN,0,0,0,0,1,5,1.414213562373095,289,37249,1.988849735819153e-17,2.013340597374909e-17,13,13,2,ran,
32,k,192,16,1,4,37249,289,0.1568549275398254,12,12,1,0,0,0,9.981691107228289e-07,9.981691106977188e-07,3.275170241835926e-15,28,14,14,1,1,0,4.562038526680985e-15,NaN,NaN,NaN,NaN,0,0,0,0,1,5,1.414213562373095,289,37249,2.030475615247126e-17,2.019997881154585e-17,13,13,2,ran,
